village,wave,treat,treat_event,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,SIKA,Project,idname,stab_std,vil_wave,measured,treated,cohort,first.treat
ADD-002,2,0,0,0,Ahmadabad,Paktiya,RC-East,5787.35105,2415.281982,900,Pashto,Pashtun,2.97916666666667,1,1,31,-1.024730787968824,ADD-002 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-002,3,0,0,0,Ahmadabad,Paktiya,RC-East,5787.35105,2415.281982,900,Pashto,Pashtun,3.93333333333333,1,1,31,0.9889876390646896,ADD-002 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-002,4,0,0,0,Ahmadabad,Paktiya,RC-East,5787.35105,2415.281982,900,Pashto,Pashtun,3.08666666666667,1,1,31,-0.7978577075432127,ADD-002 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-002,5,0,0,0,Ahmadabad,Paktiya,RC-East,5787.35105,2415.281982,900,Pashto,Pashtun,3.74444444444444,1,1,31,0.5903476011075406,ADD-002 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-003,2,0,0,0,Ahmadabad,Paktiya,RC-East,18163.341843,2561.556885,2327,Pashto,Pashtun,3.73611111111111,1,1,32,0.5727605406094378,ADD-003 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-003,3,0,0,0,Ahmadabad,Paktiya,RC-East,18163.341843,2561.556885,2327,Pashto,Pashtun,3.77179487179487,1,1,32,0.6480692355628794,ADD-003 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-003,4,0,0,0,Ahmadabad,Paktiya,RC-East,18163.341843,2561.556885,2327,Pashto,Pashtun,2.87222222222222,1,1,32,-1.2504313976945733,ADD-003 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-003,5,0,0,0,Ahmadabad,Paktiya,RC-East,18163.341843,2561.556885,2327,Pashto,Pashtun,4.04166666666667,1,1,32,1.2176194255401251,ADD-003 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-006,2,0,0,0,Ahmadabad,Paktiya,RC-East,19430.604328,2760.329102,46,Pashto,Sparsley Populated,3.07916666666667,1,1,33,-0.813686061991511,ADD-006 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-006,3,0,0,0,Ahmadabad,Paktiya,RC-East,19430.604328,2760.329102,46,Pashto,Sparsley Populated,3.35777777777778,1,1,33,-0.22569200600472225,ADD-006 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-006,4,0,0,0,Ahmadabad,Paktiya,RC-East,19430.604328,2760.329102,46,Pashto,Sparsley Populated,3.2,1,1,33,-0.5586736847689314,ADD-006 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-006,5,0,0,0,Ahmadabad,Paktiya,RC-East,19430.604328,2760.329102,46,Pashto,Sparsley Populated,3.3025641025641,1,1,33,-0.3422175555614364,ADD-006 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-013,2,0,0,0,Ahmadabad,Paktiya,RC-East,2360.670813,2386.736084,721,Pashto,Pashtun,3.51666666666667,1,1,35,0.1096346141592333,ADD-013 2,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-013,3,0,0,0,Ahmadabad,Paktiya,RC-East,2360.670813,2386.736084,721,Pashto,Pashtun,2.73055555555556,1,1,35,-1.5494114261624192,ADD-013 3,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-013,4,0,0,0,Ahmadabad,Paktiya,RC-East,2360.670813,2386.736084,721,Pashto,Pashtun,3.04888888888889,1,1,35,-0.8775857151346471,ADD-013 4,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-013,5,1,1,1,Ahmadabad,Paktiya,RC-East,2360.670813,2386.736084,721,Pashto,Pashtun,3.36666666666667,1,1,35,-0.2069324748067369,ADD-013 5,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-019,2,0,0,0,Ahmadabad,Paktiya,RC-East,4256.373811,2416.396973,1157,Pashto,Pashtun,3.04444444444444,1,1,38,-0.8869654807336506,ADD-019 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-019,3,0,0,0,Ahmadabad,Paktiya,RC-East,4256.373811,2416.396973,1157,Pashto,Pashtun,3.8,1,1,38,0.7075946710949456,ADD-019 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-019,4,0,0,0,Ahmadabad,Paktiya,RC-East,4256.373811,2416.396973,1157,Pashto,Pashtun,4.04848484848485,1,1,38,1.2320088386749384,ADD-019 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-019,5,0,0,0,Ahmadabad,Paktiya,RC-East,4256.373811,2416.396973,1157,Pashto,Pashtun,3.53333333333333,1,1,38,0.14480873515543793,ADD-019 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-024,2,0,0,0,Ahmadabad,Paktiya,RC-East,0,2373.322998,2428,Pashto,Pashtun,3.36388888888889,1,1,40,-0.21279482830611135,ADD-024 2,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-024,3,0,0,0,Ahmadabad,Paktiya,RC-East,0,2373.322998,2428,Pashto,Pashtun,3.29393939393939,1,1,40,-0.3604195482447977,ADD-024 3,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-024,4,0,0,0,Ahmadabad,Paktiya,RC-East,0,2373.322998,2428,Pashto,Pashtun,3.33,1,1,40,-0.28431554099842477,ADD-024 4,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-024,5,1,1,1,Ahmadabad,Paktiya,RC-East,0,2373.322998,2428,Pashto,Pashtun,3.69761904761905,1,1,40,0.4915250706896068,ADD-024 5,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-025,2,0,0,0,Ahmadabad,Paktiya,RC-East,8450.777698,2438.506104,1548,Pashto,Pashtun,3.61818181818182,1,1,41,0.32387698749983523,ADD-025 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-025,3,0,0,0,Ahmadabad,Paktiya,RC-East,8450.777698,2438.506104,1548,Pashto,Pashtun,3.43125,1,1,41,-0.07063275594639574,ADD-025 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-025,4,0,0,0,Ahmadabad,Paktiya,RC-East,8450.777698,2438.506104,1548,Pashto,Pashtun,3.72857142857143,1,1,41,0.5568484382540111,ADD-025 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-025,5,0,0,0,Ahmadabad,Paktiya,RC-East,8450.777698,2438.506104,1548,Pashto,Pashtun,4.03111111111111,1,1,41,1.195342482242511,ADD-025 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-027,2,0,0,0,Ahmadabad,Paktiya,RC-East,2298.777248,2389.524902,2090,Pashto,Pashtun,3.83333333333333,1,1,43,0.7779429130873764,ADD-027 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-027,3,0,0,0,Ahmadabad,Paktiya,RC-East,2298.777248,2389.524902,2090,Pashto,Pashtun,3.24285714285714,1,1,43,-0.46822594506437465,ADD-027 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-027,4,0,0,0,Ahmadabad,Paktiya,RC-East,2298.777248,2389.524902,2090,Pashto,Pashtun,3.12142857142857,1,1,43,-0.7244945408939661,ADD-027 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-027,5,0,0,0,Ahmadabad,Paktiya,RC-East,2298.777248,2389.524902,2090,Pashto,Pashtun,3.68205128205128,1,1,43,0.4586701225063163,ADD-027 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-031,2,0,0,0,Ahmadabad,Paktiya,RC-East,17068.769051,2536.12793,1031,Pashto,Pashtun,4.20555555555555,1,1,44,1.5634982820029266,ADD-031 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-031,3,0,0,0,Ahmadabad,Paktiya,RC-East,17068.769051,2536.12793,1031,Pashto,Pashtun,3.75,1,1,44,0.6020723081062895,ADD-031 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-031,4,0,0,0,Ahmadabad,Paktiya,RC-East,17068.769051,2536.12793,1031,Pashto,Pashtun,3.27435897435898,1,1,44,-0.40174299109348194,ADD-031 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-031,5,0,0,0,Ahmadabad,Paktiya,RC-East,17068.769051,2536.12793,1031,Pashto,Pashtun,3.26904761904762,1,1,44,-0.41295232635602347,ADD-031 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-033,2,0,0,0,Ahmadabad,Paktiya,RC-East,19171.534296,2535.101074,1244,Pashto,Pashtun,3.59444444444444,1,1,46,0.2737805121415713,ADD-033 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-033,3,0,0,0,Ahmadabad,Paktiya,RC-East,19171.534296,2535.101074,1244,Pashto,Pashtun,2.53030303030303,1,1,46,-1.972033819344271,ADD-033 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-033,4,0,0,0,Ahmadabad,Paktiya,RC-East,19171.534296,2535.101074,1244,Pashto,Pashtun,3.14444444444444,1,1,46,-0.6759207547563374,ADD-033 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-033,5,0,0,0,Ahmadabad,Paktiya,RC-East,19171.534296,2535.101074,1244,Pashto,Pashtun,3.05208333333333,1,1,46,-0.870844008610381,ADD-033 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-046,2,0,0,0,Ahmadabad,Paktiya,RC-East,22035.344424,2665.287109,1336,Pashto,Pashtun,4.23333333333333,1,1,53,1.622121816996628,ADD-046 2,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-046,3,0,0,0,Ahmadabad,Paktiya,RC-East,22035.344424,2665.287109,1336,Pashto,Pashtun,3.19166666666667,1,1,53,-0.5762607452670342,ADD-046 3,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-046,4,0,0,0,Ahmadabad,Paktiya,RC-East,22035.344424,2665.287109,1336,Pashto,Pashtun,3.35416666666667,1,1,53,-0.23331306555390044,ADD-046 4,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-046,5,1,1,1,Ahmadabad,Paktiya,RC-East,22035.344424,2665.287109,1336,Pashto,Pashtun,3.875,1,1,53,0.8658782155779307,ADD-046 5,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
ADD-051,2,0,0,0,Ahmadabad,Paktiya,RC-East,3870.64988,2397.590088,1327,Pashto,Pashtun,3.73541666666667,1,1,55,0.5712949522346054,ADD-051 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-051,3,0,0,0,Ahmadabad,Paktiya,RC-East,3870.64988,2397.590088,1327,Pashto,Pashtun,3.215625,1,1,55,-0.5256979463349762,ADD-051 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-051,4,0,0,0,Ahmadabad,Paktiya,RC-East,3870.64988,2397.590088,1327,Pashto,Pashtun,3.91333333333333,1,1,55,0.946778693869227,ADD-051 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ADD-051,5,0,0,0,Ahmadabad,Paktiya,RC-East,3870.64988,2397.590088,1327,Pashto,Pashtun,3.39090909090909,1,1,55,-0.15577011699406307,ADD-051 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-002,2,0,0,0,Arghandab (1),Kandahar,RC-South,7046.115545,1008.747986,507,Pashto,Pashtun,3.73125,3,3,92,0.5625014219855436,AG1-002 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-002,3,0,0,0,Arghandab (1),Kandahar,RC-South,7046.115545,1008.747986,507,Pashto,Pashtun,3.46888888888889,3,3,92,0.008802133970067207,AG1-002 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-002,4,0,0,0,Arghandab (1),Kandahar,RC-South,7046.115545,1008.747986,507,Pashto,Pashtun,3.71666666666667,3,3,92,0.5317240661138587,AG1-002 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-002,5,0,0,0,Arghandab (1),Kandahar,RC-South,7046.115545,1008.747986,507,Pashto,Pashtun,4.37708333333333,3,3,92,1.925498610589015,AG1-002 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-011,2,0,0,0,Arghandab (1),Kandahar,RC-South,7271.943001,983.87439,1210,Pashto,Pashtun,3.81904761904762,3,3,100,0.7477936665191983,AG1-011 2,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
AG1-011,3,0,0,0,Arghandab (1),Kandahar,RC-South,7271.943001,983.87439,1210,Pashto,Pashtun,3.96666666666667,3,3,100,1.0593358810571412,AG1-011 3,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
AG1-011,4,0,0,0,Arghandab (1),Kandahar,RC-South,7271.943001,983.87439,1210,Pashto,Pashtun,4.13055555555556,3,3,100,1.405214737519962,AG1-011 4,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
AG1-011,5,1,1,1,Arghandab (1),Kandahar,RC-South,7271.943001,983.87439,1210,Pashto,Pashtun,3.34444444444444,3,3,100,-0.2538313028017111,AG1-011 5,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
AG1-026,2,0,0,0,Arghandab (1),Kandahar,RC-South,15044.713883,1040.499023,754,Pashto,Pashtun,3.82291666666667,3,3,108,0.755959087464754,AG1-026 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-026,3,0,0,0,Arghandab (1),Kandahar,RC-South,15044.713883,1040.499023,754,Pashto,Pashtun,3.775,3,3,108,0.6548334896006176,AG1-026 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-026,4,0,0,0,Arghandab (1),Kandahar,RC-South,15044.713883,1040.499023,754,Pashto,Pashtun,3.59555555555555,3,3,108,0.2761254535413168,AG1-026 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-026,5,0,0,0,Arghandab (1),Kandahar,RC-South,15044.713883,1040.499023,754,Pashto,Pashtun,3.72380952380952,3,3,108,0.5467986893979374,AG1-026 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-033,2,0,0,0,Arghandab (1),Kandahar,RC-South,18545.633363,1046.439941,1026,Pashto,Pashtun,3.30476190476191,3,3,115,-0.33757920993554547,AG1-033 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-033,3,0,0,0,Arghandab (1),Kandahar,RC-South,18545.633363,1046.439941,1026,Pashto,Pashtun,3.3974358974359,3,3,115,-0.14199563604448792,AG1-033 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-033,4,0,0,0,Arghandab (1),Kandahar,RC-South,18545.633363,1046.439941,1026,Pashto,Pashtun,3.64375,3,3,115,0.37783728675539413,AG1-033 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-033,5,0,0,0,Arghandab (1),Kandahar,RC-South,18545.633363,1046.439941,1026,Pashto,Pashtun,4.11388888888889,3,3,115,1.3700406165237358,AG1-033 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AG1-040,2,0,0,0,Arghandab (1),Kandahar,RC-South,14381.670004,1041.993042,1202,Pashto,Pashtun,3.26190476190476,3,3,122,-0.42802694964012283,AG1-040 2,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-040,3,0,0,0,Arghandab (1),Kandahar,RC-South,14381.670004,1041.993042,1202,Pashto,Pashtun,3.55208333333333,3,3,122,0.18437962127618374,AG1-040 3,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-040,4,1,1,1,Arghandab (1),Kandahar,RC-South,14381.670004,1041.993042,1202,Pashto,Pashtun,3.75111111111111,3,3,122,0.6044172495060349,AG1-040 4,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-040,5,0,1,1,Arghandab (1),Kandahar,RC-South,14381.670004,1041.993042,1202,Pashto,Pashtun,3.6375,3,3,122,0.3646469913818128,AG1-040 5,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-051,2,0,0,0,Arghandab (1),Kandahar,RC-South,10753.150429,1037.843994,794,Pashto,Pashtun,3.3,3,3,132,-0.3476289587916192,AG1-051 2,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-051,3,0,0,0,Arghandab (1),Kandahar,RC-South,10753.150429,1037.843994,794,Pashto,Pashtun,3.33333333333333,3,3,132,-0.27728071679918836,AG1-051 3,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-051,4,1,1,1,Arghandab (1),Kandahar,RC-South,10753.150429,1037.843994,794,Pashto,Pashtun,3.14583333333333,3,3,132,-0.6729895780066502,AG1-051 4,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AG1-051,5,0,1,1,Arghandab (1),Kandahar,RC-South,10753.150429,1037.843994,794,Pashto,Pashtun,4.14791666666667,3,3,132,1.4418544468910206,AG1-051 5,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
ALI-023,2,0,0,0,Aliabad,Kunduz,RC-North,15310.639418,415.9841,2921,Dari,Pashtun,3.28205128205128,2,2,165,-0.3855087814029354,ALI-023 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-023,3,0,0,0,Aliabad,Kunduz,RC-North,15310.639418,415.9841,2921,Dari,Pashtun,3.59777777777778,2,2,165,0.2808153363408293,ALI-023 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-023,4,0,0,0,Aliabad,Kunduz,RC-North,15310.639418,415.9841,2921,Dari,Pashtun,3.60208333333333,2,2,165,0.28990198426484076,ALI-023 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-023,5,0,0,0,Aliabad,Kunduz,RC-North,15310.639418,415.9841,2921,Dari,Pashtun,3.34444444444444,2,2,165,-0.2538313028017111,ALI-023 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-030,2,0,0,0,Aliabad,Kunduz,RC-North,9250.083279,406.956085,531,Dari,Pashtun,3.75384615384615,2,2,168,0.6101894129515623,ALI-030 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-030,3,0,0,0,Aliabad,Kunduz,RC-North,9250.083279,406.956085,531,Dari,Pashtun,3.8375,2,2,168,0.7867364433364381,ALI-030 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-030,4,0,0,0,Aliabad,Kunduz,RC-North,9250.083279,406.956085,531,Dari,Pashtun,3.25333333333333,2,2,168,-0.4461164975810389,ALI-030 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-030,5,0,0,0,Aliabad,Kunduz,RC-North,9250.083279,406.956085,531,Dari,Pashtun,2.81282051282051,2,2,168,-1.3757955725272522,ALI-030 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
ALI-063,2,0,0,0,Aliabad,Kunduz,RC-North,17336.199971,402.824402,1051,Pashto,Tajik/Uzbek,3.73111111111111,2,2,191,0.5622083043105723,ALI-063 2,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
ALI-063,3,0,0,0,Aliabad,Kunduz,RC-North,17336.199971,402.824402,1051,Pashto,Tajik/Uzbek,3.41333333333333,2,2,191,-0.10844493601733783,ALI-063 3,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
ALI-063,4,1,1,1,Aliabad,Kunduz,RC-North,17336.199971,402.824402,1051,Pashto,Tajik/Uzbek,3.28055555555556,2,2,191,-0.3886654332871983,ALI-063 4,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
ALI-063,5,0,1,1,Aliabad,Kunduz,RC-North,17336.199971,402.824402,1051,Pashto,Tajik/Uzbek,2.90666666666667,2,2,191,-1.1777382143023765,ALI-063 5,"NA 2 3 4 5","NA 0 0 1 0",Wave 4 treated,4
AND-058,2,0,0,0,Andar,Ghazni,RC-East,6946.5583,2090.106934,577,Pashto,Pashtun,4.2047619047619,1,1,250,1.5618233238602495,AND-058 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-058,3,0,0,0,Andar,Ghazni,RC-East,6946.5583,2090.106934,577,Pashto,Pashtun,3.51555555555556,1,1,250,0.10728967275948782,AND-058 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-058,4,0,0,0,Andar,Ghazni,RC-East,6946.5583,2090.106934,577,Pashto,Pashtun,3.36666666666667,1,1,250,-0.2069324748067369,AND-058 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-058,5,0,0,0,Andar,Ghazni,RC-East,6946.5583,2090.106934,577,Pashto,Pashtun,3.06666666666667,1,1,250,-0.8400666527386754,AND-058 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-079,2,0,0,0,Andar,Ghazni,RC-East,14593.500108,2055.125977,295,Pashto,Pashtun,2.24444444444444,1,1,251,-2.5753232885521538,AND-079 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-079,3,0,0,0,Andar,Ghazni,RC-East,14593.500108,2055.125977,295,Pashto,Pashtun,3.50208333333333,1,1,251,0.07885725828752764,AND-079 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-079,4,0,0,0,Andar,Ghazni,RC-East,14593.500108,2055.125977,295,Pashto,Pashtun,3.50833333333333,1,1,251,0.0920475536611099,AND-079 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-079,5,0,0,0,Andar,Ghazni,RC-East,14593.500108,2055.125977,295,Pashto,Pashtun,2.06666666666667,1,1,251,-2.950513912511805,AND-079 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-103,2,0,0,0,Andar,Ghazni,RC-East,15477.086908,2048.470947,717,Pashto,Pashtun,2.6625,1,1,254,-1.6930390868969887,AND-103 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-103,3,0,0,0,Andar,Ghazni,RC-East,15477.086908,2048.470947,717,Pashto,Pashtun,3.34444444444444,1,1,254,-0.2538313028017111,AND-103 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-103,4,0,0,0,Andar,Ghazni,RC-East,15477.086908,2048.470947,717,Pashto,Pashtun,3.44,1,1,254,-0.05216634242338079,AND-103 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-103,5,0,0,0,Andar,Ghazni,RC-East,15477.086908,2048.470947,717,Pashto,Pashtun,2.66666666666667,1,1,254,-1.684245556647927,AND-103 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-106,2,0,0,0,Andar,Ghazni,RC-East,3393.368163,2080.028076,156,Pashto,Pashtun,3.94,1,1,256,1.003057287463184,AND-106 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-106,3,0,0,0,Andar,Ghazni,RC-East,3393.368163,2080.028076,156,Pashto,Pashtun,3.575,1,1,256,0.2327440376459922,AND-106 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-106,4,0,0,0,Andar,Ghazni,RC-East,3393.368163,2080.028076,156,Pashto,Pashtun,3.55714285714286,1,1,256,0.1950574794357635,AND-106 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-106,5,0,0,0,Andar,Ghazni,RC-East,3393.368163,2080.028076,156,Pashto,Pashtun,2.33333333333333,1,1,256,-2.387727976572318,AND-106 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-121,2,0,0,0,Andar,Ghazni,RC-East,11281.753133,2055.266113,1240,Pashto,Pashtun,2.23030303030303,1,1,260,-2.6051679972762094,AND-121 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-121,3,0,0,0,Andar,Ghazni,RC-East,11281.753133,2055.266113,1240,Pashto,Pashtun,3.52142857142857,1,1,260,0.11968436301528547,AND-121 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-121,4,0,0,0,Andar,Ghazni,RC-East,11281.753133,2055.266113,1240,Pashto,Pashtun,3.88541666666667,1,1,260,0.8878620412005747,AND-121 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-121,5,0,0,0,Andar,Ghazni,RC-East,11281.753133,2055.266113,1240,Pashto,Pashtun,3.26666666666667,1,1,260,-0.4179772007840491,AND-121 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-224,2,0,0,0,Andar,Ghazni,RC-East,15411.491644,2086.583008,6122,Pashto,Pashtun,3.58484848484848,1,1,273,0.25352874550738375,AND-224 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-224,3,0,0,0,Andar,Ghazni,RC-East,15411.491644,2086.583008,6122,Pashto,Pashtun,3.37142857142857,1,1,273,-0.1968827259506838,AND-224 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-224,4,0,0,0,Andar,Ghazni,RC-East,15411.491644,2086.583008,6122,Pashto,Pashtun,3.47555555555556,1,1,273,0.022871782368562563,AND-224 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-224,5,0,0,0,Andar,Ghazni,RC-East,15411.491644,2086.583008,6122,Pashto,Pashtun,1.69047619047619,1,1,273,-3.744444072140752,AND-224 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-268,2,0,0,0,Andar,Ghazni,RC-East,7651.872271,2083.73999,580,Pashto,Pashtun,3.65416666666667,1,1,279,0.3998211123780381,AND-268 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-268,3,0,0,0,Andar,Ghazni,RC-East,7651.872271,2083.73999,580,Pashto,Pashtun,3.34375,1,1,279,-0.2552968911765444,AND-268 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-268,4,0,0,0,Andar,Ghazni,RC-East,7651.872271,2083.73999,580,Pashto,Pashtun,3.51777777777778,1,1,279,0.11197955555897877,AND-268 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-268,5,0,0,0,Andar,Ghazni,RC-East,7651.872271,2083.73999,580,Pashto,Pashtun,1.82777777777778,1,1,279,-3.4546763134576106,AND-268 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-274,2,0,0,0,Andar,Ghazni,RC-East,4973.669576,2073.727051,499,Pashto,Pashtun,3.61458333333333,1,1,280,0.31628257501200435,AND-274 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-274,3,0,0,0,Andar,Ghazni,RC-East,4973.669576,2073.727051,499,Pashto,Pashtun,3.4,1,1,280,-0.13658423281430604,AND-274 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-274,4,0,0,0,Andar,Ghazni,RC-East,4973.669576,2073.727051,499,Pashto,Pashtun,3.59166666666667,1,1,280,0.26791815864221746,AND-274 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AND-274,5,0,0,0,Andar,Ghazni,RC-East,4973.669576,2073.727051,499,Pashto,Pashtun,2.62916666666667,1,1,280,-1.7633873288894195,AND-274 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
AYB-050,2,0,0,0,Aybak,Samangan,RC-North,16587.720515,1277.265991,1198,Dari,Tajik,3.22121212121212,0,5,359,-0.513906621682838,AYB-050 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
