village,wave,treat,treat_event,vil_wave,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,resil,SIKA,Project,idname,stab_std,resil_std,type,first.treat
CHD-031,3,0,0,CHD-031 3,0,Chahar Darah,Kunduz,RC-North,5861.826927,391.764313,1110,Pashto,Pashtun,3.5125,3.18333333333333,2,2,51,0.10084108391017159,-1.0804990856770216,Never treated,0
CHD-031,4,0,0,CHD-031 4,0,Chahar Darah,Kunduz,RC-North,5861.826927,391.764313,1110,Pashto,Pashtun,2.72222222222222,3.48958333333333,2,2,51,-1.5669984866605426,-0.38714506214819444,Never treated,0
CHD-031,5,0,0,CHD-031 5,0,Chahar Darah,Kunduz,RC-North,5861.826927,391.764313,1110,Pashto,Pashtun,3.27291666666667,3.14880952380952,2,2,51,-0.4047869054104678,-1.1586614440145773,Never treated,0
CHD-032,1,0,0,CHD-032 1,0,Chahar Darah,Kunduz,RC-North,7096.308065,394.658997,1159,Uzbek,Pashtun,3.16666666666667,3.35833333333333,2,2,52,-0.6290219267613623,-0.6842967865176921,Never treated,0
CHD-032,2,0,0,CHD-032 2,0,Chahar Darah,Kunduz,RC-North,7096.308065,394.658997,1159,Uzbek,Pashtun,3.02142857142857,3.16071428571429,2,2,52,-0.9355392668712793,-1.1317089066567818,Never treated,0
CHD-032,3,0,0,CHD-032 3,0,Chahar Darah,Kunduz,RC-North,7096.308065,394.658997,1159,Uzbek,Pashtun,3.61,4.08333333333333,2,2,52,0.3066096917380511,0.9571127385709618,Never treated,0
CHD-032,4,0,0,CHD-032 4,0,Chahar Darah,Kunduz,RC-North,7096.308065,394.658997,1159,Uzbek,Pashtun,3.66,3.86111111111111,2,2,52,0.4121320547267081,0.45399870789245134,Never treated,0
CHD-032,5,0,0,CHD-032 5,0,Chahar Darah,Kunduz,RC-North,7096.308065,394.658997,1159,Uzbek,Pashtun,3.52888888888889,3.47569444444444,2,2,52,0.1354289695564551,-0.4185896890656035,Never treated,0
CHD-033,1,0,0,CHD-033 1,0,Chahar Darah,Kunduz,RC-North,8781.93842,430.383301,403,Pashto,Pashtun,3.86944444444444,4.19444444444444,2,2,53,0.8541535085791817,1.208669753910216,Never treated,0
CHD-033,2,0,0,CHD-033 2,0,Chahar Darah,Kunduz,RC-North,8781.93842,430.383301,403,Pashto,Pashtun,3.16904761904762,3.39351851851852,2,2,53,-0.6239970523333367,-0.6046370649935829,Never treated,0
CHD-033,3,0,0,CHD-033 3,0,Chahar Darah,Kunduz,RC-North,8781.93842,430.383301,403,Pashto,Pashtun,3.30555555555555,3.29166666666667,2,2,53,-0.33590425179289085,-0.8352309957212307,Never treated,0
CHD-033,4,0,0,CHD-033 4,0,Chahar Darah,Kunduz,RC-North,8781.93842,430.383301,403,Pashto,Pashtun,4.02727272727273,4.15740740740741,2,2,53,1.187241775588845,1.1248174154638126,Never treated,0
CHD-033,5,0,0,CHD-033 5,0,Chahar Darah,Kunduz,RC-North,8781.93842,430.383301,403,Pashto,Pashtun,3.07291666666667,3.02976190476191,2,2,53,-0.8268763573650931,-1.4281868175923327,Never treated,0
CHD-034,1,0,0,CHD-034 1,0,Chahar Darah,Kunduz,RC-North,4923.259433,380.751495,571,Pashto,Pashtun,3.77435897435897,3.26041666666667,2,2,54,0.6534806387930613,-0.9059814062853968,Never treated,0
CHD-034,2,0,0,CHD-034 2,0,Chahar Darah,Kunduz,RC-North,4923.259433,380.751495,571,Pashto,Pashtun,3.84583333333333,4.29166666666667,2,2,54,0.804323503834541,1.4287821423320823,Never treated,0
CHD-034,3,0,0,CHD-034 3,0,Chahar Darah,Kunduz,RC-North,4923.259433,380.751495,571,Pashto,Pashtun,4.07916666666667,3.79761904761905,2,2,54,1.2967611977816187,0.310251841984313,Never treated,0
CHD-034,4,0,0,CHD-034 4,0,Chahar Darah,Kunduz,RC-North,4923.259433,380.751495,571,Pashto,Pashtun,3.02592592592593,3.97348484848485,2,2,54,-0.9260478373960973,0.7084143256787517,Never treated,0
CHD-034,5,0,0,CHD-034 5,0,Chahar Darah,Kunduz,RC-North,4923.259433,380.751495,571,Pashto,Pashtun,2.73125,3.17222222222222,2,2,54,-1.5479458377875859,-1.1056547872109452,Never treated,0
CHD-035,1,0,0,CHD-035 1,0,Chahar Darah,Kunduz,RC-North,6659.780764,383.283295,107,Dari,Pashtun,3.52083333333333,3.53125,2,2,55,0.11842814440827344,-0.29281118139596535,Never treated,0
CHD-035,2,0,0,CHD-035 2,0,Chahar Darah,Kunduz,RC-North,6659.780764,383.283295,107,Dari,Pashtun,3.05625,2.65277777777778,2,2,55,-0.8620504783613193,-2.2816838339219623,Never treated,0
CHD-035,3,0,0,CHD-035 3,0,Chahar Darah,Kunduz,RC-North,6659.780764,383.283295,107,Dari,Pashtun,3.88205128205128,3.85416666666667,2,2,55,0.8807595744609417,0.4382763944337584,Never treated,0
CHD-035,4,0,0,CHD-035 4,0,Chahar Darah,Kunduz,RC-North,6659.780764,383.283295,107,Dari,Pashtun,4.14166666666667,4.15972222222222,2,2,55,1.4286641515174392,1.1300581866167019,Never treated,0
CHD-035,5,0,0,CHD-035 5,0,Chahar Darah,Kunduz,RC-North,6659.780764,383.283295,107,Dari,Pashtun,3.67916666666667,3.93181818181818,2,2,55,0.4525822938723661,0.6140804449265226,Never treated,0
CHD-040,1,0,0,CHD-040 1,0,Chahar Darah,Kunduz,RC-North,1745.975568,389.585693,418,Pashto,Pashtun,3.825,4.06944444444445,2,2,56,0.7603558525892746,0.9256681116535739,Never treated,0
CHD-040,2,0,0,CHD-040 2,0,Chahar Darah,Kunduz,RC-North,1745.975568,389.585693,418,Pashto,Pashtun,3.58125,3.44642857142857,2,2,56,0.24593433301957351,-0.48484801007013395,Never treated,0
CHD-040,3,0,0,CHD-040 3,0,Chahar Darah,Kunduz,RC-North,1745.975568,389.585693,418,Pashto,Pashtun,4.26666666666667,3.94444444444444,2,2,56,1.6924700589890804,0.6426664693968874,Never treated,0
CHD-040,4,0,0,CHD-040 4,0,Chahar Darah,Kunduz,RC-North,1745.975568,389.585693,418,Pashto,Pashtun,3.84545454545454,3.20833333333333,2,2,56,0.8035240919937129,-1.023898757225689,Never treated,0
CHD-040,5,0,0,CHD-040 5,0,Chahar Darah,Kunduz,RC-North,1745.975568,389.585693,418,Pashto,Pashtun,3.28,3.31770833333333,2,2,56,-0.38983790398708185,-0.7762723202511078,Never treated,0
CHD-042,1,0,0,CHD-042 1,0,Chahar Darah,Kunduz,RC-North,4316.739989,387.476501,64,Pashto,Pashtun,3.44358974358974,3.56666666666667,2,2,57,-0.044590377901126174,-0.21262738275656962,Never treated,0
CHD-042,2,0,0,CHD-042 2,0,Chahar Darah,Kunduz,RC-North,4316.739989,387.476501,64,Pashto,Pashtun,3.43333333333333,3.66666666666667,2,2,57,-0.0662359908218752,0.013773931048762,Never treated,0
CHD-042,3,0,0,CHD-042 3,0,Chahar Darah,Kunduz,RC-North,4316.739989,387.476501,64,Pashto,Pashtun,3.85833333333333,4.19444444444444,2,2,57,0.8307040945817045,1.208669753910216,Never treated,0
CHD-042,4,0,0,CHD-042 4,0,Chahar Darah,Kunduz,RC-North,4316.739989,387.476501,64,Pashto,Pashtun,2.27777777777778,3.61805555555555,2,2,57,-2.5049750465597023,-0.0962822631621832,Never treated,0
CHD-042,5,0,0,CHD-042 5,0,Chahar Darah,Kunduz,RC-North,4316.739989,387.476501,64,Pashto,Pashtun,4.2375,3.78240740740741,2,2,57,1.6309153472456899,0.2758124886938199,Never treated,0
CHD-047,1,0,0,CHD-047 1,0,Chahar Darah,Kunduz,RC-North,2047.463618,380.171112,864,Pashto,Pashtun,2.71428571428571,2.8125,2,2,58,-1.5837480680873182,-1.9200706243717849,Wave 2 treated,2
CHD-047,2,1,1,CHD-047 2,1,Chahar Darah,Kunduz,RC-North,2047.463618,380.171112,864,Pashto,Pashtun,3.35333333333333,3.85227272727273,2,2,58,-0.23507177160372572,0.43398849076320173,Wave 2 treated,2
CHD-047,3,1,1,CHD-047 3,2,Chahar Darah,Kunduz,RC-North,2047.463618,380.171112,864,Pashto,Pashtun,3.90416666666667,3.5625,2,2,58,0.9274329273213204,-0.22206077083179926,Wave 2 treated,2
CHD-047,4,1,1,CHD-047 4,3,Chahar Darah,Kunduz,RC-North,2047.463618,380.171112,864,Pashto,Pashtun,3.62777777777778,3.60185185185185,2,2,58,0.3441287541340228,-0.13296766123248352,Wave 2 treated,2
CHD-047,5,1,1,CHD-047 5,4,Chahar Darah,Kunduz,RC-North,2047.463618,380.171112,864,Pashto,Pashtun,3.45333333333333,3.80208333333333,2,2,58,-0.02402704562641258,0.32035904349346617,Wave 2 treated,2
CHD-055,1,0,0,CHD-055 1,0,Chahar Darah,Kunduz,RC-North,8125.871463,380.456909,1101,Pashto,Pashtun,2.40769230769231,3.13541666666667,2,2,59,-2.2307972828968685,-1.1889830485420612,Wave 2 treated,2
CHD-055,2,1,1,CHD-055 2,1,Chahar Darah,Kunduz,RC-North,8125.871463,380.456909,1101,Pashto,Pashtun,3.55128205128205,3.71428571428571,2,2,59,0.18268855776675508,0.12158408047985472,Wave 2 treated,2
CHD-055,3,1,1,CHD-055 3,2,Chahar Darah,Kunduz,RC-North,8125.871463,380.456909,1101,Pashto,Pashtun,3.4875,3.70833333333333,2,2,59,0.048079902415842604,0.108107811800968,Wave 2 treated,2
CHD-055,4,1,1,CHD-055 4,3,Chahar Darah,Kunduz,RC-North,8125.871463,380.456909,1101,Pashto,Pashtun,4.09,4.27777777777778,2,2,59,1.3196243764291533,1.3973375154146743,Wave 2 treated,2
CHD-055,5,1,1,CHD-055 5,4,Chahar Darah,Kunduz,RC-North,8125.871463,380.456909,1101,Pashto,Pashtun,3.06428571428571,2.76851851851852,2,2,59,-0.8450915271667225,-2.019645276276904,Wave 2 treated,2
CHD-058,1,0,0,CHD-058 1,0,Chahar Darah,Kunduz,RC-North,5598.405759,394.382507,851,Pashto,Pashtun,3.87619047619048,4.125,2,2,60,0.8683906527919547,1.05144661932319,Never treated,0
CHD-058,2,0,0,CHD-058 2,0,Chahar Darah,Kunduz,RC-North,5598.405759,394.382507,851,Pashto,Pashtun,3.26888888888889,3.40833333333333,2,2,60,-0.41328731798455814,-0.5710961296150258,Never treated,0
CHD-058,3,0,0,CHD-058 3,0,Chahar Darah,Kunduz,RC-North,5598.405759,394.382507,851,Pashto,Pashtun,3.37777777777778,3.79166666666667,2,2,60,-0.18348306080925963,0.29677557330542625,Never treated,0
CHD-058,4,0,0,CHD-058 4,0,Chahar Darah,Kunduz,RC-North,5598.405759,394.382507,851,Pashto,Pashtun,2.95714285714286,3.80208333333333,2,2,60,-1.0712108764281145,0.32035904349346617,Never treated,0
CHD-058,5,0,0,CHD-058 5,0,Chahar Darah,Kunduz,RC-North,5598.405759,394.382507,851,Pashto,Pashtun,2.93958333333333,3.140625,2,2,60,-1.1082693253348577,-1.1771913134480412,Never treated,0
CHD-060,1,0,0,CHD-060 1,0,Chahar Darah,Kunduz,RC-North,8394.796977,380.455505,370,Uzbek,Pashtun,3.30625,3.75892857142857,2,2,61,-0.33443866341803696,0.22265609557152669,Never treated,0
CHD-060,2,0,0,CHD-060 2,0,Chahar Darah,Kunduz,RC-North,8394.796977,380.455505,370,Uzbek,Pashtun,3.34375,3.18229166666667,2,2,61,-0.2552968911765444,-1.082857432695812,Never treated,0
CHD-060,3,0,0,CHD-060 3,0,Chahar Darah,Kunduz,RC-North,8394.796977,380.455505,370,Uzbek,Pashtun,3.94,3.90277777777778,2,2,61,1.003057287463184,0.5483325886446805,Never treated,0
CHD-060,4,0,0,CHD-060 4,0,Chahar Darah,Kunduz,RC-North,8394.796977,380.455505,370,Uzbek,Pashtun,3.32444444444444,3.37202380952381,2,2,61,-0.2960402479971737,-0.6533013685562385,Never treated,0
CHD-060,5,0,0,CHD-060 5,0,Chahar Darah,Kunduz,RC-North,8394.796977,380.455505,370,Uzbek,Pashtun,3.26888888888889,3.26666666666667,2,2,61,-0.41328731798455814,-0.8918313241725634,Never treated,0
CHD-063,1,0,0,CHD-063 1,0,Chahar Darah,Kunduz,RC-North,0,384.601288,3129,Pashto,Pashtun,3.7625,3.96875,2,2,62,0.628452898853454,0.6976945665023596,Wave 4 treated,4
CHD-063,2,0,0,CHD-063 2,0,Chahar Darah,Kunduz,RC-North,0,384.601288,3129,Pashto,Pashtun,3.3125,3.64583333333333,2,2,62,-0.3212483680444547,-0.03339300932736412,Wave 4 treated,4
CHD-063,3,0,0,CHD-063 3,0,Chahar Darah,Kunduz,RC-North,0,384.601288,3129,Pashto,Pashtun,3.68222222222222,3.97916666666667,2,2,62,0.4590308827216617,0.7212780366904227,Wave 4 treated,4
CHD-063,4,1,1,CHD-063 4,1,Chahar Darah,Kunduz,RC-North,0,384.601288,3129,Pashto,Pashtun,3.05208333333333,2.90833333333333,2,2,62,-0.870844008610381,-1.7031026986416828,Wave 4 treated,4
CHD-063,5,1,1,CHD-063 5,2,Chahar Darah,Kunduz,RC-North,0,384.601288,3129,Pashto,Pashtun,4.15833333333333,4.51666666666667,2,2,62,1.463838272513643,1.9381850983940792,Wave 4 treated,4
CHD-067,1,0,0,CHD-067 1,0,Chahar Darah,Kunduz,RC-North,2956.0779000000002,387.529999,865,Pashto,Pashtun,3.8952380952381,3.81666666666667,2,2,63,0.9085896482162066,0.3533759017567589,Never treated,0
CHD-067,2,0,0,CHD-067 2,0,Chahar Darah,Kunduz,RC-North,2956.0779000000002,387.529999,865,Pashto,Pashtun,3.66190476190476,3.71428571428571,2,2,63,0.4161519542691288,0.12158408047985472,Never treated,0
CHD-067,3,0,0,CHD-067 3,0,Chahar Darah,Kunduz,RC-North,2956.0779000000002,387.529999,865,Pashto,Pashtun,3.63111111111111,3.92857142857143,2,2,63,0.3511635783332592,0.606729752919864,Never treated,0
CHD-067,4,0,0,CHD-067 4,0,Chahar Darah,Kunduz,RC-North,2956.0779000000002,387.529999,865,Pashto,Pashtun,2.82222222222222,2.76041666666667,2,2,63,-1.3559537606832295,-2.037987975312054,Never treated,0
CHD-067,5,0,0,CHD-067 5,0,Chahar Darah,Kunduz,RC-North,2956.0779000000002,387.529999,865,Pashto,Pashtun,3.425,4.05555555555556,2,2,63,-0.083823051319978,0.8942234847361638,Never treated,0
CHK-032,1,0,0,CHK-032 1,0,Chak-e Wardak,Wardak,RC-East,9457.931956,2392.51709,180,Pashto,Pashtun,2.7547619047619,2.54166666666667,1,1,64,-1.4983252028107878,-2.533240849261216,Never treated,0
CHK-032,2,0,0,CHK-032 2,0,Chak-e Wardak,Wardak,RC-East,9457.931956,2392.51709,180,Pashto,Pashtun,3.15416666666667,2.91666666666667,1,1,64,-0.6554025175085267,-1.6842359224912236,Never treated,0
CHK-032,3,0,0,CHK-032 3,0,Chak-e Wardak,Wardak,RC-East,9457.931956,2392.51709,180,Pashto,Pashtun,3.72888888888889,3.5,1,1,64,0.5575184215110814,-0.3635615919601314,Never treated,0
CHK-032,4,0,0,CHK-032 4,0,Chak-e Wardak,Wardak,RC-East,9457.931956,2392.51709,180,Pashto,Pashtun,3.26458333333333,3.47222222222222,1,1,64,-0.4223739659085912,-0.42645084579495046,Never treated,0
CHK-032,5,0,0,CHK-032 5,0,Chak-e Wardak,Wardak,RC-East,9457.931956,2392.51709,180,Pashto,Pashtun,3.3875,3.4375,1,1,64,-0.1629648235614696,-0.5050624130884636,Never treated,0
CHK-041,1,0,0,CHK-041 1,0,Chak-e Wardak,Wardak,RC-East,16053.698564,2430.77002,407,Pashto,Pashtun,3.06428571428571,3.14583333333333,1,1,65,-0.8450915271667225,-1.1653995783540212,Never treated,0
CHK-041,2,0,0,CHK-041 2,0,Chak-e Wardak,Wardak,RC-East,16053.698564,2430.77002,407,Pashto,Pashtun,3.10208333333333,3.02083333333333,1,1,65,-0.765321645621724,-1.4484012206106853,Never treated,0
CHK-041,3,0,0,CHK-041 3,0,Chak-e Wardak,Wardak,RC-East,16053.698564,2430.77002,407,Pashto,Pashtun,3.71875,3.67708333333333,1,1,65,0.5361208312383792,0.03735740123680194,Never treated,0
CHK-041,4,0,0,CHK-041 4,0,Chak-e Wardak,Wardak,RC-East,16053.698564,2430.77002,407,Pashto,Pashtun,3.23111111111111,3.25,1,1,65,-0.4930153255759925,-0.9295648764734599,Never treated,0
CHK-041,5,0,0,CHK-041 5,0,Chak-e Wardak,Wardak,RC-East,16053.698564,2430.77002,407,Pashto,Pashtun,3.3375,3.46527777777778,1,1,65,-0.26848718655012666,-0.4421731592536444,Never treated,0
CHK-060,1,0,0,CHK-060 1,0,Chak-e Wardak,Wardak,RC-East,11690.921674,2301.500977,94,Pashto,Pashtun,3.02380952380952,2.91666666666667,1,1,66,-0.9305143924432527,-1.6842359224912236,Never treated,0
CHK-060,2,0,0,CHK-060 2,0,Chak-e Wardak,Wardak,RC-East,11690.921674,2301.500977,94,Pashto,Pashtun,2.83541666666667,2.64166666666667,1,1,66,-1.328107581561212,-2.3068395354558846,Never treated,0
CHK-060,3,0,0,CHK-060 3,0,Chak-e Wardak,Wardak,RC-East,11690.921674,2301.500977,94,Pashto,Pashtun,3.55416666666667,3.46590909090909,1,1,66,0.18877638640072492,-0.44074385803013294,Never treated,0
CHK-060,4,0,0,CHK-060 4,0,Chak-e Wardak,Wardak,RC-East,11690.921674,2301.500977,94,Pashto,Pashtun,2.075,2.49305555555556,1,1,66,-2.9329268520137024,-2.6432970434721392,Never treated,0
CHK-060,5,0,0,CHK-060 5,0,Chak-e Wardak,Wardak,RC-East,11690.921674,2301.500977,94,Pashto,Pashtun,3.44375,3.58333333333333,1,1,66,-0.04425216519923125,-0.17489383045569626,Never treated,0
CHK-066,1,0,0,CHK-066 1,0,Chak-e Wardak,Wardak,RC-East,13174.553507,2265.551025,403,Pashto,Pashtun,2.86190476190476,3.17708333333333,1,1,67,-1.2722058535493745,-1.094649167789855,Never treated,0
CHK-066,2,0,0,CHK-066 2,0,Chak-e Wardak,Wardak,RC-East,13174.553507,2265.551025,403,Pashto,Pashtun,2.73611111111111,3.06944444444444,1,1,67,-1.5376867191636918,-1.3383450263997623,Never treated,0
CHK-066,3,0,0,CHK-066 3,0,Chak-e Wardak,Wardak,RC-East,13174.553507,2265.551025,403,Pashto,Pashtun,3.60222222222222,3.52777777777778,1,1,67,0.2901951019398112,-0.3006723381253123,Never treated,0
CHK-066,4,0,0,CHK-066 4,0,Chak-e Wardak,Wardak,RC-East,13174.553507,2265.551025,403,Pashto,Pashtun,2.75208333333333,3.53125,1,1,67,-1.5039781865423196,-0.29281118139596535,Never treated,0
CHK-066,5,0,0,CHK-066 5,0,Chak-e Wardak,Wardak,RC-East,13174.553507,2265.551025,403,Pashto,Pashtun,3.56888888888889,3.40277777777778,1,1,67,0.21984685994738035,-0.5836739803819766,Never treated,0
CHK-076,1,0,0,CHK-076 1,0,Chak-e Wardak,Wardak,RC-East,5849.144154,2172.658936,320,Pashto,Pashtun,2.77708333333333,3,1,1,68,-1.4512170050479916,-1.4955681609867884,Never treated,0
CHK-076,2,0,0,CHK-076 2,0,Chak-e Wardak,Wardak,RC-East,5849.144154,2172.658936,320,Pashto,Pashtun,2.82444444444444,2.88541666666667,1,1,68,-1.3512638778837385,-1.7549863330553896,Never treated,0
CHK-076,3,0,0,CHK-076 3,0,Chak-e Wardak,Wardak,RC-East,5849.144154,2172.658936,320,Pashto,Pashtun,3.61458333333333,3.30092592592593,1,1,68,0.31628257501200435,-0.8142679111096244,Never treated,0
CHK-076,4,0,0,CHK-076 4,0,Chak-e Wardak,Wardak,RC-East,5849.144154,2172.658936,320,Pashto,Pashtun,3.37083333333333,3.33333333333333,1,1,68,-0.19813894455769582,-0.7408971149690248,Never treated,0
CHK-076,5,0,0,CHK-076 5,0,Chak-e Wardak,Wardak,RC-East,5849.144154,2172.658936,320,Pashto,Pashtun,3.47916666666667,3.35,1,1,68,0.030492841917740748,-0.7031635626681283,Never treated,0
CHK-180,1,0,0,CHK-180 1,0,Chak-e Wardak,Wardak,RC-East,8080.308657,2228.914063,236,Pashto,Pashtun,2.9962962962963,3.5,1,1,69,-0.988579608056043,-0.3635615919601314,Never treated,0
CHK-180,2,0,0,CHK-180 2,0,Chak-e Wardak,Wardak,RC-East,8080.308657,2228.914063,236,Pashto,Pashtun,2.79791666666667,2.70138888888889,1,1,69,-1.4072493538027036,-2.1716276397110392,Never treated,0
CHK-180,3,0,0,CHK-180 3,0,Chak-e Wardak,Wardak,RC-East,8080.308657,2228.914063,236,Pashto,Pashtun,3.7375,3.47023809523809,1,1,69,0.575691717359125,-0.43094293535458705,Never treated,0
CHK-180,4,0,0,CHK-180 4,0,Chak-e Wardak,Wardak,RC-East,8080.308657,2228.914063,236,Pashto,Pashtun,3.34583333333333,3.27777777777778,1,1,69,-0.2509001260520239,-0.8666756226386408,Never treated,0
CHK-180,5,0,0,CHK-180 5,0,Chak-e Wardak,Wardak,RC-East,8080.308657,2228.914063,236,Pashto,Pashtun,3.45833333333333,3.43055555555555,1,1,69,-0.013474809327547155,-0.5207847265471796,Never treated,0
CHK-191,1,0,0,CHK-191 1,0,Chak-e Wardak,Wardak,RC-East,14240.767442,2414.960938,437,Pashto,Pashtun,3.40476190476191,3.59722222222222,1,1,70,-0.12653448395823233,-0.14344920353828622,Wave 3 treated,3
CHK-191,2,0,0,CHK-191 2,0,Chak-e Wardak,Wardak,RC-East,14240.767442,2414.960938,437,Pashto,Pashtun,2.80666666666667,2.90277777777778,1,1,70,-1.3887829402796887,-1.7156805494086336,Wave 3 treated,3
CHK-191,3,1,1,CHK-191 3,1,Chak-e Wardak,Wardak,RC-East,14240.767442,2414.960938,437,Pashto,Pashtun,3.70625,3.52777777777778,1,1,70,0.5097402404912147,-0.3006723381253123,Wave 3 treated,3
CHK-191,4,0,1,CHK-191 4,1,Chak-e Wardak,Wardak,RC-East,14240.767442,2414.960938,437,Pashto,Pashtun,2.57708333333333,2.89583333333333,1,1,70,-1.8733064570026179,-1.7314028628673497,Wave 3 treated,3
CHK-191,5,1,1,CHK-191 5,2,Chak-e Wardak,Wardak,RC-East,14240.767442,2414.960938,437,Pashto,Pashtun,3.50208333333333,3.57738095238095,1,1,70,0.07885725828752764,-0.18837009913458297,Wave 3 treated,3
CHK-204,1,0,0,CHK-204 1,0,Chak-e Wardak,Wardak,RC-East,8547.31105,2147.076904,550,Pashto,Pashtun,2.80833333333333,2.59166666666667,1,1,71,-1.3852655281800812,-2.420040192358551,Never treated,0
CHK-204,2,0,0,CHK-204 2,0,Chak-e Wardak,Wardak,RC-East,8547.31105,2147.076904,550,Pashto,Pashtun,2.84166666666667,2.79166666666667,1,1,71,-1.3149172861876297,-1.9672375647478877,Never treated,0
CHK-204,3,0,0,CHK-204 3,0,Chak-e Wardak,Wardak,RC-East,8547.31105,2147.076904,550,Pashto,Pashtun,3.61875,3.20833333333333,1,1,71,0.32507610526106606,-1.023898757225689,Never treated,0
CHK-204,4,0,0,CHK-204 4,0,Chak-e Wardak,Wardak,RC-East,8547.31105,2147.076904,550,Pashto,Pashtun,2.12083333333333,2.83333333333333,1,1,71,-2.8361980192741076,-1.8729036839956819,Never treated,0
CHK-204,5,0,0,CHK-204 5,0,Chak-e Wardak,Wardak,RC-East,8547.31105,2147.076904,550,Pashto,Pashtun,3.45111111111111,3.50833333333333,1,1,71,-0.02871692842590353,-0.3446948158096942,Never treated,0
DAM-005,1,0,0,DAM-005 1,0,Daman,Kandahar,RC-South,8882.069013,1059.812012,1219,Pashto,Pashtun,3.21666666666667,3.22222222222222,3,3,72,-0.5234995637727061,-0.992454130308279,Never treated,0
DAM-005,2,0,0,DAM-005 2,0,Daman,Kandahar,RC-South,8882.069013,1059.812012,1219,Pashto,Pashtun,3.63125,3.80555555555556,3,3,72,0.35145669600823054,0.32822020022283527,Never treated,0
DAM-005,3,0,0,DAM-005 3,0,Daman,Kandahar,RC-South,8882.069013,1059.812012,1219,Pashto,Pashtun,3.16222222222222,3.03409090909091,3,3,72,-0.6384016923603657,-1.418385894916787,Never treated,0
DAM-005,4,0,0,DAM-005 4,0,Daman,Kandahar,RC-South,8882.069013,1059.812012,1219,Pashto,Pashtun,3.65416666666667,3.58796296296296,3,3,72,0.3998211123780381,-0.16441228814989256,Never treated,0
DAM-005,5,0,0,DAM-005 5,0,Daman,Kandahar,RC-South,8882.069013,1059.812012,1219,Pashto,Pashtun,3.5875,3.88333333333333,3,3,72,0.25912462839315575,0.5043101109602985,Never treated,0
DAM-010,1,0,0,DAM-010 1,0,Daman,Kandahar,RC-South,14501.117091,1027.828979,382,Pashto,Pashtun,3.66111111111111,3.52777777777778,3,3,73,0.4144769961264536,-0.3006723381253123,Never treated,0
DAM-010,2,0,0,DAM-010 2,0,Daman,Kandahar,RC-South,14501.117091,1027.828979,382,Pashto,Pashtun,3.42666666666667,3.64814814814815,3,3,73,-0.080305639220349,-0.028152238174450724,Never treated,0
DAM-010,3,0,0,DAM-010 3,0,Daman,Kandahar,RC-South,14501.117091,1027.828979,382,Pashto,Pashtun,3.66041666666667,3.84375,3,3,73,0.4130114077516203,0.4146929242456953,Never treated,0
DAM-010,4,0,0,DAM-010 4,0,Daman,Kandahar,RC-South,14501.117091,1027.828979,382,Pashto,Pashtun,3.5875,3.56730769230769,3,3,73,0.25912462839315575,-0.2111760922834716,Never treated,0
DAM-010,5,0,0,DAM-010 5,0,Daman,Kandahar,RC-South,14501.117091,1027.828979,382,Pashto,Pashtun,3.87333333333333,3.4375,3,3,73,0.8623608034783017,-0.5050624130884636,Never treated,0
DAM-011,1,0,0,DAM-011 1,0,Daman,Kandahar,RC-South,5692.522923,1039.717041,300,Pashto,Pashtun,3.54871794871795,3.87916666666667,3,3,74,0.17727715453657228,0.49487672288509105,Never treated,0
DAM-011,2,0,0,DAM-011 2,0,Daman,Kandahar,RC-South,5692.522923,1039.717041,300,Pashto,Pashtun,3.56666666666667,3.046875,3,3,74,0.2151569771478894,-1.3894425451405392,Never treated,0
DAM-011,3,0,0,DAM-011 3,0,Daman,Kandahar,RC-South,5692.522923,1039.717041,300,Pashto,Pashtun,3.83125,2.89583333333333,3,3,74,0.7735461479628559,-1.7314028628673497,Never treated,0
DAM-011,4,0,0,DAM-011 4,0,Daman,Kandahar,RC-South,5692.522923,1039.717041,300,Pashto,Pashtun,3.46666666666667,3.36805555555555,3,3,74,0.0041122511705762544,-0.6622855476755117,Never treated,0
DAM-011,5,0,0,DAM-011 5,0,Daman,Kandahar,RC-South,5692.522923,1039.717041,300,Pashto,Pashtun,3.85208333333333,3.94444444444445,3,3,74,0.8175137992081232,0.6426664693969096,Never treated,0
DAM-015,1,0,0,DAM-015 1,0,Daman,Kandahar,RC-South,5724.461457,1058.95105,294,Pashto,Pashtun,3.35,3.65277777777778,3,3,75,-0.24210659580296215,-0.017670695868648046,Never treated,0
DAM-015,2,0,0,DAM-015 2,0,Daman,Kandahar,RC-South,5724.461457,1058.95105,294,Pashto,Pashtun,3.28333333333333,3.11904761904762,3,3,75,-0.38280307978784445,-1.226042787409011,Never treated,0
DAM-015,3,0,0,DAM-015 3,0,Daman,Kandahar,RC-South,5724.461457,1058.95105,294,Pashto,Pashtun,3.01041666666667,3.0625,3,3,75,-0.9587793111009137,-1.3540673398584562,Never treated,0
DAM-015,4,0,0,DAM-015 4,0,Daman,Kandahar,RC-South,5724.461457,1058.95105,294,Pashto,Pashtun,3.47083333333333,3.55,3,3,75,0.01290578141961734,-0.2503609350574661,Never treated,0
DAM-015,5,0,0,DAM-015 5,0,Daman,Kandahar,RC-South,5724.461457,1058.95105,294,Pashto,Pashtun,3.47435897435897,3.28333333333333,3,3,75,0.0203464608611228,-0.8540977718716901,Never treated,0
