"FALSE"	0.537478856	0.61455475
"FALSE"	0.483669702	0.641145553
"FALSE"	0.519299682	0.645280595
"FALSE"	0.529136293	0.702856755
"FALSE"	0.469450859	0.621710054
"FALSE"	0.534855145	0.697913647
"TRUE"	0.57331353	0.723306004
"FALSE"	0.567294938	0.655127568
"FALSE"	0.52331267	0.667499976
"FALSE"	0.61722277	0.653493445
"TRUE"	0.618599403	0.673702114
"FALSE"	0.487436424	0.729121779
"FALSE"	0.440381918	0.738898108
"FALSE"	0.435827579	0.673173362
"FALSE"	0.438374039	0.574819941
"FALSE"	0.491166534	0.661533413
"FALSE"	0.579229466	0.654370818
"FALSE"	0.533339333	0.722629132
"FALSE"	0.548497492	0.585145846
"FALSE"	0.533319545	0.656776224
"FALSE"	0.554697707	0.590753181
"FALSE"	0.584033027	0.544559145
"FALSE"	0.432890922	0.645340205
"FALSE"	0.488680409	0.782596494
"FALSE"	0.489547847	0.708596198
"FALSE"	0.43287397	0.654826854
"FALSE"	0.503083467	0.647501934
"FALSE"	0.472051826	0.674182672
"FALSE"	0.611338905	0.712623354
"TRUE"	0.616335185	0.715457786
"FALSE"	0.542056781	0.606385932
"FALSE"	0.519023993	0.541449561
"TRUE"	0.62810959	0.597395512
"FALSE"	0.491544129	0.694951396
"FALSE"	0.476627423	0.743561318
"FALSE"	0.467478011	0.723293641
"FALSE"	0.487435821	0.648121151
"FALSE"	0.48229462	0.670430297
"FALSE"	0.476353649	0.646498225
"FALSE"	0.536487004	0.728265919
"FALSE"	0.579881418	0.65272822
"FALSE"	0.489953152	0.682257892
"FALSE"	0.519486249	0.683106156
"FALSE"	0.623678585	0.535991264
"TRUE"	0.520637353	0.768709875
"FALSE"	0.455483534	0.66050168
"FALSE"	0.451909079	0.765872383
"FALSE"	0.492071797	0.703243652
"FALSE"	0.481744756	0.757588453
"TRUE"	0.536479324	0.752393898
"FALSE"	0.471890883	0.721222626
"TRUE"	0.562608239	0.74779597
"FALSE"	0.573967269	0.616536695
"FALSE"	0.500651057	0.620590457
"FALSE"	0.586303659	0.588502708
"FALSE"	0.450025186	0.74371909
"FALSE"	0.47913804	0.730610138
"FALSE"	0.459295959	0.784053805
"FALSE"	0.454293996	0.70658476
"FALSE"	0.52864541	0.678138244
"FALSE"	0.518765388	0.764474387
"FALSE"	0.508321555	0.680657627
"FALSE"	0.562059268	0.617317072
"FALSE"	0.452105022	0.73471127
"FALSE"	0.553840304	0.729525739
"FALSE"	0.46981454	0.65368637
"FALSE"	0.489140935	0.719265241
"TRUE"	0.50962075	0.797601114
"FALSE"	0.4819623	0.742606459
"FALSE"	0.549337864	0.678608161
"FALSE"	0.46449331	0.660397553
"FALSE"	0.577484856	0.6417801
"FALSE"	0.540570823	0.651526007
"FALSE"	0.556577336	0.5734776
"FALSE"	0.425486121	0.703139331
"FALSE"	0.504132589	0.774450542
"FALSE"	0.482212869	0.719699128
"FALSE"	0.467194136	0.692484653
"FALSE"	0.542874683	0.631546939
"FALSE"	0.481465369	0.659494625
"FALSE"	0.511615079	0.69757534
"FALSE"	0.498572236	0.745233746
"FALSE"	0.468158507	0.764236751
"FALSE"	0.494839822	0.737866583
"FALSE"	0.457538939	0.787716257
"FALSE"	0.514675789	0.691282558
"FALSE"	0.42217755	0.725457444
"FALSE"	0.469919531	0.727492079
"FALSE"	0.547230955	0.584444221
"FALSE"	0.454894377	0.783629998
"FALSE"	0.482698068	0.72965772
"FALSE"	0.416616284	0.707577141
"FALSE"	0.511006624	0.654920045
"FALSE"	0.487483542	0.64334026
"FALSE"	0.498834531	0.673111871
"FALSE"	0.431947408	0.797003378
"FALSE"	0.453658949	0.624616524
"FALSE"	0.517852784	0.696622141
"FALSE"	0.556287527	0.635903585
"FALSE"	0.445981118	0.641318489
"FALSE"	1	0
"TRUE"	0	1
"TRUE"	0.254810375	0.846341127
"TRUE"	0.811839293	0.531363059
"FALSE"	1	0.07198883
"FALSE"	0.24114731	0.668985588
"FALSE"	0.257337895	0.687199616
"TRUE"	1	0.144529423
"FALSE"	0.271028391	0.603771833
"FALSE"	0	0.979788184
"FALSE"	0.260318677	0.768645684
"FALSE"	0.254810375	0.800171665
"FALSE"	0.249286118	0.746490068
"FALSE"	0	0.999083282
"FALSE"	0.261656335	0.665857352
"FALSE"	0	0.957493315
"FALSE"	1	0.047759472
"FALSE"	0.130828167	0.665108256
"FALSE"	0.905919646	0.474458809
"FALSE"	0.952959823	0.312713674
"FALSE"	0.952959823	0.433699943
"FALSE"	0.976479912	0.310876913
"FALSE"	0.127405188	0.814563585
"FALSE"	1	0.096076931
"FALSE"	0.264322705	0.677701398
"FALSE"	0	0.968386168
"FALSE"	0.976479912	0.318785946
"FALSE"	0.976479912	0.431957605
"FALSE"	1	0.129255088
"FALSE"	0.905919646	0.504929725
"FALSE"	1	0.007349422
"FALSE"	0.952959823	0.495524593
"TRUE"	0.127405188	0.861155475
"FALSE"	0.278288668	0.562477977
"FALSE"	0.976479912	0.434843223
"FALSE"	0.952959823	0.477027317
"FALSE"	1	0.025666231
"FALSE"	0.281304119	0.747564221
"FALSE"	0.905919646	0.522564771
"TRUE"	0.063702594	0.872088436
"FALSE"	0.988239956	0.293349134
"FALSE"	0.994119978	0.259835549
"FALSE"	0.220190959	0.738992434
"FALSE"	1	0.08189688
"TRUE"	0.988239956	0.432689114
"FALSE"	0.997059989	0.235843401
"TRUE"	0.031851297	0.912350105
"FALSE"	0.219187019	0.578909891
"FALSE"	0.139144334	0.558995785
"FALSE"	0.952959823	0.469276198
"FALSE"	0.241834851	0.639811578
"FALSE"	1	0.019296675
"FALSE"	1	0.091923266
"FALSE"	0.988239956	0.372301185
"FALSE"	0.240872378	0.758417351
"FALSE"	0	0.980162891
"FALSE"	0.994119978	0.347773052
"FALSE"	0.998529994	0.199531169
"FALSE"	0.976479912	0.493713578
"FALSE"	0.988239956	0.414953852
"FALSE"	0.015925648	0.89743545
"FALSE"	0.063702594	0.861923045
"FALSE"	0.259511996	0.540161291
"FALSE"	0.292016514	0.54827862
"FALSE"	0.952959823	0.500659129
"FALSE"	0.127405188	0.847020604
"FALSE"	0.994119978	0.400480807
"TRUE"	0.905919646	0.530079111
"FALSE"	0.065414084	0.663827309
"FALSE"	0.976479912	0.480949657
"FALSE"	1	0.026718547
"FALSE"	0.997059989	0.250627854
"TRUE"	0.976479912	0.502438587
"FALSE"	0.232246655	0.660024212
"FALSE"	0	0.996093137
"FALSE"	0.266669666	0.722251147
"FALSE"	1	0.125034208
"FALSE"	0.243741771	0.642973964
"TRUE"	0.015925648	0.933011588
"FALSE"	0.23472543	0.622916307
"FALSE"	0.994119978	0.418430894
"FALSE"	0.127405188	0.834001068
"FALSE"	0.997059989	0.356218416
"FALSE"	1	0.04607783
"FALSE"	0.994119978	0.296600575
"TRUE"	0.997059989	0.424880113
"FALSE"	0.069572167	0.556605489
"FALSE"	0.997059989	0.38776301
"TRUE"	0.999264997	0.176327049
"FALSE"	0.127405188	0.841300007
"FALSE"	1	0.110336606
"FALSE"	0.277348854	0.591015386
"FALSE"	0.015925648	0.906662047
"TRUE"	0.998529994	0.221335959
"FALSE"	0.278288668	0.573335295
"FALSE"	0.034786083	0.556050191
"FALSE"	0.997059989	0.260688599
"FALSE"	1	0.028222877
"FALSE"	0.063702594	0.841782285
"FALSE"	0.128668947	0.688429483
