2010	6	"2010_06"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.691474603	0	0		2340.88										0.828173481			3.520929	0.76592516		0.689878952		-1.586562	30.8817	0.72092067		1					0.826146411			"climatic hazards"		0.782757819				0.69023978				96.69481	0.7512118		0.452471905	0.583548744	0.694932288	0.385103764	0.605517269	0.368732532	0.871235243	32.55556				74581			1.645930567	1.076508246	0.874411443	0.7632969		4.380577	35.34868					119458.9	0.697680183	0.848878	0.698648163							0.828642716	
2010	7	"2010_07"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.793939493	0	0		2340.88										0.766149972			3.520929	0.991760723		0.929819333		2.844596	34.57311	0.8942199		3					0.871108881			"climatic hazards"		0.891461909				0.995961984				106.0654	0.8101484		0.717391389	0.743034454	0.818811489	0.169993573	0.534943428	0.260374963	0.866240419	32.55556				74581			2.483184563	1.749356665	2.113179551	0.915382435		2.246772	41.20031					119458.9	0.875771067	0.919691091	0.789520618							0.878108033	
2010	8	"2010_08"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.712799151	0	0		2340.88										0.669932782			3.520929	0.763572151		0.704395067		0.6763163	34.96819	0.59791676		3					0.656049737			"climatic hazards"		0.666115876				0.647373076				99.35763	0.8090456		0.587759465	0.760103708	0.631022828	0.174018635	0.342428114	0.394054845	0.847769831	32.55556				74581			3.208485616	2.083258085	1.467393327	0.695817852		-3.573942	33.9812					119458.9	0.759010673	0.74195745	0.761993623							0.731367865	
2010	9	"2010_09"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.329397804	0	0		2340.88										0.299217353			3.520929	0.257044747		0.292175073		-3.112714	33.23334	0.272499453		3					0.271485279			"climatic hazards"		0.279484709				0.301111061				94.35685	0.7800236		0.361229977	0.685150294	0.21715921	0.2799448	0.453427368	0.406814885	0.863535538	32.55556				74581			2.895099741	1.978305843	2.012569863	0.318026735		-0.2178718	33.29212					119458.9	0.253757684	0.250991421	0.290974035							0.255565182	
2010	10	"2010_10"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.054283388	0	0		2340.88										0.063652347			3.520929	0.070155815		0.088350262		1.36863	38.81027	0.092826469		3					0.062849658			"climatic hazards"		0.060998235				0.054198886				100.8854	0.8342857		0.629149862	0.926099048	0	0.081895867	0.184932696	0.732163873	0.84844738	32.55556				74581			3.227197324	1.748410921	1.483274737	0.084642037		-8.335827	15.72231					119458.9	0.087180862	0.096710952	0.067314408							0.061304876	
2010	11	"2010_11"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.089962438	0	0		2340.88										0.073373836			3.520929	0.065613178		0.099046747		-0.3416383	34.83306	0.092787236		3					0.081367386			"climatic hazards"		0.097112229				0.063414488				101.552	0.8317481		0.526900428	0.754265477	0	0.091157746	0.359397084	0.874879352	0.893925113	32.55556				74581			2.987401686	2.003586013	1.551684407	0.094104675		-3.060884	8.015251					119458.9	0.052867146	0.063582837	0.081562157							0.066675008	
2010	12	"2010_12"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.055829003	0	0		2340.88										0.084822986			3.520929	0.075062561		0.095469044		-1.26678	26.71952	0.072804823		3					0.098032579			"climatic hazards"		0.052188157				0.061417836				101.7315	0.8027302		0.471590267	0.403723627	0	0.197068945	0.442834377	0.942322556	0.930012992	32.55556				74581			2.91738277	1.522946162	1.721939728	0.094721619		-0.5381516	4.373118					119458.9	0.092616391	0.097069215	0.064111223							0.074451597	
2011	1	"2011_01"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.095728781	0	0		2340.88										0.06434715			3.520929	0.098058437		0.064875583		0.707206	26.72549	0.076817158		2					0.093034914			"climatic hazards"		0.084827321				0.050336803				100.6994	0.7282087		0.589606224	0.403981559	0	0.469061801	0.405776074	0.985883349	0.976773621	32.55556				78601			2.205888148	1.552488844	1.263272688	0.054590933		-1.658612	2.020706					119458.9	0.07659766	0.075586885	0.072360326							0.06362272	
2011	2	"2011_02"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.098693548	0	0		2340.88										0.072340666			3.520929	0.09267474		0.064593516		1.885836	25.2968	0.096962858		2					0.059067204			"climatic hazards"		0.050620253				0.068761009				98.671	0.655873		0.660071338	0.342255649	0	0.733076797	0.454710474	0.916365018	0.955153619	32.55556				78601			1.885593626	1.773021661	1.812295946	0.085860552		-0.179077	5.774902					119458.9	0.092019085	0.076791129	0.088297488							0.095789026	
2011	3	"2011_03"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.063880206	0	0		2340.88										0.06500848			3.520929	0.06181098		0.094935739		-3.593567	20.57321	0.055005996		2					0.072241409			"climatic hazards"		0.067665329				0.074905627				96.31379	0.651483		0.332481887	0.138175066	0	0.749099671	0.362401873	0.850618628	1.01669028	32.55556				78601			2.007644262	2.147567573	1.807165123	0.090142552		-2.970034	9.325402					119458.9	0.05894686	0.083665501	0.073906291							0.088872314	
