"FALSE"	0.539754114	0.763666666
"FALSE"	0.515648678	0.714200328
"FALSE"	0.576604813	0.7824804
"FALSE"	0.568160862	0.722012052
"FALSE"	0.547847875	0.742123722
"FALSE"	0.578943219	0.778702453
"FALSE"	0.574224973	0.732300563
"FALSE"	0.647448971	0.681499447
"FALSE"	0.634392382	0.708278916
"FALSE"	0.641000629	0.693590259
"FALSE"	0.63170802	0.688087709
"FALSE"	0.539294518	0.80111527
"FALSE"	0.524250844	0.781238248
"FALSE"	0.523744453	0.801666444
"FALSE"	0.51380963	0.715657761
"FALSE"	0.543523845	0.756387074
"FALSE"	0.627811214	0.76566623
"TRUE"	0.637600462	0.758329379
"TRUE"	0.651539755	0.695312708
"FALSE"	0.568972121	0.693606699
"FALSE"	0.613478061	0.730949566
"FALSE"	0.645270139	0.66102928
"FALSE"	0.527928255	0.802363672
"TRUE"	0.57151469	0.813150917
"FALSE"	0.526041785	0.778839392
"FALSE"	0.522269826	0.770901274
"FALSE"	0.576115608	0.771402151
"FALSE"	0.572567694	0.781650341
"FALSE"	0.618298503	0.758657579
"FALSE"	0.617116448	0.738015993
"FALSE"	0.604140146	0.695879482
"FALSE"	0.619955346	0.671185511
"TRUE"	0.67333745	0.668373455
"FALSE"	0.509629453	0.830874915
"FALSE"	0.522869645	0.808842063
"FALSE"	0.568793767	0.794889025
"FALSE"	0.557686145	0.785002755
"FALSE"	0.582796982	0.756857012
"FALSE"	0.585618315	0.754725677
"FALSE"	0.578167472	0.759970793
"FALSE"	0.586948425	0.732720133
"FALSE"	0.577999145	0.764568432
"FALSE"	0.580044014	0.733361186
"FALSE"	0.654052091	0.660940026
"TRUE"	0.532604012	0.847522479
"FALSE"	0.490841836	0.77838812
"FALSE"	0.518966069	0.791542275
"FALSE"	0.556759368	0.768280713
"FALSE"	0.555570303	0.772927404
"FALSE"	0.55634068	0.784085876
"FALSE"	0.560341024	0.769380688
"FALSE"	0.605498428	0.763660928
"FALSE"	0.58481429	0.769509483
"FALSE"	0.615738864	0.731049062
"FALSE"	0.61552117	0.697666942
"TRUE"	0.546572251	0.814797008
"FALSE"	0.514709833	0.839809346
"FALSE"	0.52565961	0.786269017
"FALSE"	0.537017507	0.802144022
"FALSE"	0.55	0.785714286
"FALSE"	0.554827534	0.766513077
"FALSE"	0.562236825	0.754216575
"FALSE"	0.600782504	0.771114734
"FALSE"	0.563566877	0.782221999
"TRUE"	0.629107495	0.765963142
"FALSE"	0.514306253	0.802846606
"FALSE"	0.497485786	0.805401189
"FALSE"	0.524237342	0.797743339
"FALSE"	0.546955679	0.803975937
"FALSE"	0.554345173	0.787843939
"FALSE"	0.542018101	0.790428048
"FALSE"	0.594192358	0.766704124
"TRUE"	0.577453146	0.791588323
"FALSE"	0.614406669	0.715796556
"FALSE"	0.491464163	0.830814344
"FALSE"	0.512239309	0.829703497
"FALSE"	0.514147135	0.810594642
"FALSE"	0.557651333	0.78786829
"FALSE"	0.554480598	0.781869292
"FALSE"	0.538028571	0.787260187
"FALSE"	0.587983197	0.778038674
"TRUE"	0.614633076	0.788990013
"TRUE"	0.499738885	0.852462253
"FALSE"	0.548388063	0.795656606
"FALSE"	0.509461977	0.81707555
"FALSE"	0.532564504	0.770661816
"FALSE"	0.525342248	0.77786867
"FALSE"	0.523325864	0.795726471
"FALSE"	0.566306969	0.724973142
"FALSE"	0.489865841	0.80196851
"FALSE"	0.488002541	0.79010061
"FALSE"	0.503637844	0.763961211
"FALSE"	0.562531187	0.78487091
"FALSE"	0.549117034	0.750721511
"FALSE"	0.530047926	0.746785135
"FALSE"	0.471278206	0.817888267
"FALSE"	0.490390638	0.774784975
"FALSE"	0.535128981	0.746116959
"FALSE"	0.610315289	0.76620943
"FALSE"	0.520680351	0.701948801
"FALSE"	1	0
"TRUE"	0	1
"FALSE"	0.827026046	0.516341658
"FALSE"	0.257824339	0.71246189
"FALSE"	0.277785152	0.772334709
"FALSE"	0.235639103	0.819237864
"FALSE"	0.336668725	0.667790761
"FALSE"	0.913513023	0.546880913
